Ticket_final,Fecha aviso incidencia_final,Categoria de incidencia_final,Tipo Incidencia_final,Tipo de producto_final,Descripcion_final,Operador_final,Distrito_final,Cantidad de clientes afectados_final,Clientes afectados_final,Criticidad Incidencia_final,Tipo de trabajo_final,Reportado Por_final,tipo_cliente_final,Operador_orig_final,Reportado Por_orig_final,outlier_Cantidad de clientes afectados_final,missing_Cantidad de clientes afectados_final,miss_tipo_producto,miss_operador_orig,miss_cantidad_clientes,miss_tipo_cliente
TCK_E2A27F0EED,2/02/24 14:00,Sin potencia,PEXT,FTTH,CTO_C0001 Y 5 DEL DIVICAU_D0036 CLUSTER_L0003 DIST_009 CUANTAN SIN POTENCIA,<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_7FA9570569,1/29/2024 9:00 AM,Corte de fibra,PEXT,FTTH,DIST_006-FIBRA TRONCAL_T4CDB35C410 ESTA ROTA POR ROEDOR EN DIVICAU_D0013 TRONCAL_TCB988D31D9,<CLIENT_02>,DIST_006,6.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,0,0,0,0
TCK_DBBA1E0C7D,1/02/24 14:00,Otros,PINT,FTTH,REORDENAMIENTO DE JUMPERS Y MOVIMIENTO DE OLT,<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_4DF3D92501,12/03/23 18:00,Otros,PEXT,FTTH,INSPECCION Y LEVANTAMIENTO DE INFORMACION DE <THIRD_02>,<CLIENT_02>,DIST_008,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_EDAC429E9E,1/23/2024 9:00 AM,Reubicación de FO,PEXT,FTTH,REUBICACION DE PASIVOS SIN FERRETERIA A POSTE DE <THIRD_01>,<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_120EB88226,1/23/2024 10:00 AM,Otros,PEXT,FTTH,EMPALMAR <ADDRESS> AL ENLACE DE <CLIENT_11>,<CLIENT_02>,DIST_001,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_F9A096570C,1/26/2024 10:00 AM,Reubicación de FO,PEXT,FTTH,REUBICACION DE CTO_C0025 EN NUEVO POSTE DE <THIRD_01>. POSIBLE AFECTACION DE SERVICIO A USUARIOS FINALES <CLIENT_12>,<CLIENT_03>,DIST_009,0.0,Sí,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_5D7C2E933D,1/17/2024 11:00 AM,Otros,PEXT,FTTH,INSPECCION DE ELEMENTOS PASIVOS DE LA RED EN DIST_001,Desconocido,DIST_001,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_043914E914,1/18/2024 4:00 PM,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA A POSTE PROYECTADO DE <THIRD_01>,Desconocido,DIST_001,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_1EB2A9CE4A,1/23/2024 4:00 PM,Otros,PEXT,FTTH,ADOSAR CTO A MOTANTE-EDIF <ADDRESS>,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_A9AC622481,1/03/24 18:00,Potencia baja,PEXT,FTTH,PREVENTIVO DE MEDICION DE POTENCIA EN LAS CTOS TERMINALES DE LA TRONCAL_TCB988D31D9 Y 9 EN DIST_006,<CLIENT_INTERNAL>,DIST_006,0.0,No,Leve,Preventivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_5CC17535CD,1/16/2024 9:30 AM,Reubicación de FO,PEXT,FTTH,RETIRO DE FIBRA EN POSTE DE <THIRD_01>,<SUPPLIER_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_05,Empresa Electrica,<SUPPLIER_02>,<SUPPLIER_02>,False,1,0,0,1,0
TCK_BCD3B2A1A3,1/10/24 14:00,Otros,PEXT,FTTH,PINTADO DE <FACILITY_03>,<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Preventivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_CF5EC15DF3,1/05/24 11:00,Sin potencia,PEXT,FTTH,DIST_009 - CTO_C0002 CL3 SIN POTENCIA,<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,1,0,0,0
TCK_3D6525CD95,1/04/24 9:00,Robo de elemento,PEXT,FTTH,<ADDRESS> CTOS CORRESPONDIENTES AL CLUSTER_L0002 EN DIST_009,<CLIENT_03>,DIST_009,3.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,True,0,1,0,0,0
TCK_5A1F8BA90C,1/05/24 8:00,Corte de servicio,PINT,FTTH,CAIDA MASIVA DE LA RED EN DIST_010,<CLIENT_02>,DIST_010,80.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,1,0,0,0
TCK_CD35492665,1/04/24 9:00,Sin potencia,PEXT,FTTH,"CTO_C0004, CLUSTER_L0003 DE DIST_009 SIN POTENCIA, HILOS INVERTIDOS",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_87A66553FA,12/19/2023 9:00 AM,Corte de servicio,TI,FTTH,DESCONFIGURACION DE IP EN OLT DE DIST_001,<CLIENT_02>,DIST_001,0.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,1,0,0,0
TCK_DF1D1BD0B7,12/29/2023 3:00 PM,Corte de servicio,PINT,FTTH,CAIDA DE ENLACE <CLIENT_13>,<CLIENT_02>,DIST_001,0.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,1,0,0,0
TCK_4403462384,12/21/2023 3:56 PM,Potencia alta,PEXT,FTTH,POTENCIA ELEVADA EN <ADDRESS>,<CLIENT_02>,DIST_008,2.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_BA17FDAA79,12/14/2023 4:21 PM,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA EN POSTES ELECTRICOS,<CLIENT_02>,DIST_006,0.0,No,Crítico,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_43091D913B,12/13/2023 7:54 AM,Corte de servicio,PEXT,FTTH,CAIDA DE <ADDRESS> DE DIST_010,<CLIENT_02>,DIST_010,500.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,1,0,0,0
TCK_1FC9FEA7E4,12/07/23 16:34,Potencia alta,PEXT,FTTH,POTENCIA ALTA EN CTO_C0001,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_C07EFD16C2,12/27/2023 11:00 AM,Potencia baja,PEXT,FTTH,CTO_C0007 CON POTENCIA BAJA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_E9343EB162,11/27/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO_C0024-25 POTENCIA ELEVADA,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_14CDE0051A,12/11/23 9:00,Reubicación de FO,PEXT,FTTH,<THIRD_01> ENVIO CARTA NOTARIAL SOLICITANDO RESPUESTA POR POSTE EN <ADDRESS>,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_02ABFD1159,12/09/23 8:00,Potencia baja,PEXT,FTTH,SE EVIDENCIO POTENCIA BAJA EN LA CTO_C0002,<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,0,1,0,0,0
TCK_27F5487103,12/11/23 10:00,Corte de fibra,PEXT,FTTH,SE EVIDENCIA CORTE DE FIBRA EN EL TRAMO DE CTO_C0003-5 DIV49.,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_088ABB2CAF,12/04/23 8:00,Otros,PEXT,FTTH,CONEXION DE HILOS <CLIENT_11>,<CLIENT_02>,DIST_001,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_BC4BE7B294,12/04/23 8:00,Corte de servicio,PEXT,FTTH,ROTURA DE HILO DE LA CTO_C0013 EN CTO_C0032.,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_7BCDDD8C87,11/25/2023 12:00 AM,Otros,PEXT,FTTH,CONEXION DE HILOS <CLIENT_11>,<CLIENT_02>,DIST_010,0.0,No,Crítico,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_EDD1DF257B,2/12/24 14:00,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA OPTICA EN POSTE DE <THIRD_01> + 1 DIST_010,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_3AA7ACC887,11/30/2023 12:00 AM,Corte de fibra,PEXT,FTTH,ROTURA DE FIBRA <ADDRESS> POR NO RESPETAR DMS,<CLIENT_03>,DIST_009,4.0,Sí,Crítico,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_3AA7ACC887,11/30/2023 8:00 AM,Corte de fibra,PEXT,FTTH,ROTURA DE FIBRA <ADDRESS> POR NO RESPETAR DMS,<CLIENT_03>,DIST_009,4.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_FE3A89FD3D,11/28/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"CTO_C0002, SIN POTENCIA",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_67BCB7ECFD,11/28/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO_C0006-8 POTENCIA ELEVADA.,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_E9343EB162,11/27/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO_C0024-25 POTENCIA ELEVADA.,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_933001164B,11/23/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO_C0004 SIN POTENCIA PARA NUEVA VENTA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_B1D6510436,9/23/2023 12:00 AM,Canalizado y cámaras,PEXT,FTTH,CAMARAS EN MAL ESTADO,<CLIENT_02>,DIST_013,0.0,No,Crítico,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_B43C6E01E0,11/20/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"POSIBLE ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_C3D0D91330,11/17/2023 8:00 AM,Potencia baja,PEXT,FTTH,INVERSION EN HILOS DEL <ADDRESS> AL <ADDRESS>,<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,0,1,0,0,0
TCK_19853F2C71,11/17/2023 8:00 AM,Potencia baja,PEXT,FTTH,INVERSION EN HILOS DEL <ADDRESS> AL <ADDRESS>,<CLIENT_03>,DIST_009,2.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,0,1,0,0,0
TCK_8FA84AC06A,11/17/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA OPTICA EN POSTES DE <THIRD_01> NUMERO DE <ADDRESS>,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_F60E0A19FD,11/14/2023 12:00 AM,Canalizado y cámaras,PEXT,FTTH,INSPECCION DE CAJAS DE PASO,<CLIENT_02>,DIST_008,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_9A2CDDB412,11/06/23 0:00,Otros,PEXT,FTTH,"INVERSION DE <ADDRESS> Y 230 EN CTO_C0052, <ADDRESS>.",<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_8717B86581,11/09/23 0:00,Reubicación de FO,PEXT,FTTH,REUBICACION DE FIBRA DE POSTE <THIRD_01> NUMERO DE POSTES,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_2F08641C62,11/08/23 0:00,Otros,PEXT,FTTH,HILOS INVERTIDOS EN MINICAU DE LOS <ADDRESS>,<CLIENT_02>,DIST_013,0.0,No,Crítico,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_8A10FE32F8,11/08/23 0:00,Potencia baja,PEXT,FTTH,"NO HAY POTENCIA EN CTO_C0001, 02, 03",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_0D193909E0,11/04/23 0:00,Corte de fibra,PEXT,FTTH,ROTURA DE <ADDRESS> POR CAMBIO DE POSTE DE <THIRD_01>,<CLIENT_02>,DIST_008,0.0,No,Crítico,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_FE06317673,11/04/23 0:00,Corte de fibra,PEXT,FTTH,ROTURA DE <ADDRESS>,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_F373A5C181,11/03/23 0:00,Corte de fibra,PEXT,FTTH,ROTURA DE <ADDRESS>,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_5DE1267A6C,10/31/2023 12:00 AM,Otros,PINT,FTTH,"EDIFICIO <ADDRESS>, ACTUALIZAR DU PARA OP P1",<CLIENT_02>,DIST_013,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_A7CC4047A3,10/30/2023 7:00 AM,Potencia baja,PEXT,FTTH,CTO_C0025 CON POTENCIA BAJA,<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,1,0,0,0
TCK_A96F24A0E1,10/26/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTES <THIRD_01>. REUBICACION DE FIBRA EXISTENTE,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_EF235ACC31,10/25/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO_C0004 SIN POTENCIA,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_A3268A07C3,10/25/2023 7:00 AM,Corte de servicio,PEXT,FTTH,CTO_C0062 CON PONTENCIA BAJA,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,1,0,0,0
TCK_18378E7D88,9/27/2023 12:00 AM,Canalizado y cámaras,PEXT,FTTH,CAMBIO DE POSTES <THIRD_01>. REUBICACION DE <ADDRESS> POSTES,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_9DB93567A8,10/10/23 8:00,Canalizado y cámaras,PEXT,FTTH,VERIFICACION DE FO DESPRENDIDA Y HUNDIMIENTO DE CANALIZADO,<CLIENT_02>,DIST_008,2.0,Sí,Leve,Emergencia,CLIENT_07,Operador,<CLIENT_02>,Muni Lince,False,0,1,0,0,0
TCK_5649654B3D,10/02/23 0:00,Corte de servicio,PEXT,FTTH,CTO_C0039 SIN POTENCIA,<CLIENT_02>,DIST_008,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_7DF879A2A9,10/09/23 0:00,Corte de servicio,PEXT,FTTH,CORTE DE SERVICIO VERTICAL <ADDRESS> CTO <ADDRESS>,<CLIENT_02>,DIST_001,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_625FEBA690,10/09/23 0:00,Reubicación de FO,PEXT,FTTH,BAJANTE Y SIFON DE FO288 EN MAL ESTADO,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_625FEBA690,10/07/23 0:00,Reubicación de FO,PEXT,FTTH,CTO_C0023 SUELTA EN POSTE,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_C9E94E4750,10/05/23 0:00,Corte de servicio,PEXT,FTTH,CTO SIN POTENCIA DIV10,<CLIENT_02>,DIST_008,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_B757504E23,10/03/23 0:00,Otros,PEXT,FTTH,VERIFICACION DE POTENCIA EN CTOS,<CLIENT_02>,DIST_008,0.0,No,Leve,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_03E63EF65E,10/02/23 0:00,Corte de servicio,PEXT,FTTH,CAMBIO A FIBRA ANTI ROEDOR EDIFICIO <ADDRESS>,<CLIENT_02>,DIST_006,0.0,No,Crítico,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_03E63EF65E,9/30/2023 12:00 AM,Corte de servicio,PEXT,FTTH,FALTA DE POTENCIA EN VERTICAL <ADDRESS>,<CLIENT_02>,DIST_006,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_F779CF0846,9/30/2023 12:00 AM,Potencia baja,PINT,FTTH,CTO_C0014 SIN POTENCIA,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_714D66F008,9/29/2023 12:00 AM,Corte de servicio,PEXT,FTTH,CTO_C0354 SIN POTENCIA - JUAN DE <ADDRESS>,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_1E44781105,9/29/2023 12:00 AM,Otros,PEXT,FTTH,BUFFER DE LA CAJA DE EMPALME CRUZADOS Y MAL EMPALMADOS,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_1E44781105,9/28/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTOS SIN POTENCIA DIV51,<CLIENT_03>,DIST_009,1.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,1,0,0,0
TCK_3F363FD9C1,9/26/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_A755A78BA6,9/21/2023 12:00 AM,Otros,PEXT,FTTH,"ASEGURAR CONSISTENCIA ENTRE PLANOS, DU Y CAMPO",<CLIENT_02>,DIST_008,0.0,No,Crítico,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_A755A78BA6,9/20/2023 12:00 AM,Corte de servicio,PEXT,FTTH,FALTA DE POTENCIA EN LA CTO_C0086,<CLIENT_02>,DIST_008,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_9EAF9630A0,9/21/2023 12:00 AM,Corte de servicio,PINT,FTTH,FALTA DE POTENCIA EN VERTICAL <ADDRESS>,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_E58501E1EA,9/19/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,RECLAMO A <THIRD_01>. FIBRA OPTICA CON CEMENTO. TRANAJO REALIZADO POR <THIRD_01>,<CLIENT_02>,DIST_010,0.0,No,Crítico,Preventivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,1,0,1,0
TCK_4A9315BA68,9/19/2023 12:00 AM,Corte de servicio,PEXT,FTTH,CAMBIO DE FIBRA OPTICA POR FIBRA ANTI ROEDOR APROX 500M,<CLIENT_02>,DIST_010,0.0,No,Crítico,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_4A9315BA68,9/18/2023 12:00 AM,Corte de servicio,PEXT,FTTH,CORTE DE SERVICIO VERTICAL <ADDRESS>,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_3E94406029,9/08/23 0:00,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01> - REUBICACION DE FIBRA OPTICA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_685C56239E,9/10/23 0:00,Corte de servicio,PEXT,FTTH,ROTURA DE FIBRA OPTICA,<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_75B6AD4E26,9/07/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_95192A08F1,9/07/23 0:00,Corte de servicio,PINT,FTTH,CORTE DE SERVICIO VERTICAL DIST_010 DANIEL ALCIDES <ADDRESS>,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_233EF7EB28,9/02/23 0:00,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01> - REUBICACION DE FIBRA OPTICA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_C53A47BD9C,9/02/23 0:00,Potencia baja,PEXT,FTTH,ATENUACION EN CTO_C0077,<CLIENT_02>,DIST_010,1.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,1,0,0,0
TCK_5E5388FC2F,8/29/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,DIVICAU_D0008 DESPRENDIDA DE POSTE,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_5FC84EC4F2,8/23/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CTO DESPRENDIDA EN POSTE,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,CLIENT_05,Operador,<CLIENT_02>,<SUPPLIER_02>,False,1,1,0,1,0
TCK_8FC361AB74,8/22/2023 12:00 AM,Otros,PINT,FTTH,CABLE TRUNCKS <ADDRESS> ROTO EN EL NODO,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_8FC361AB74,8/22/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO SIN POTENCIA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_230E722AD1,8/22/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ATENUACION EN CTO_C0016 + ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_1CC8E69A31,4/27/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
